Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
70,1,-8.40197,-39.352
70,2,-8.39326,-39.1003
70,3,-8.40817,-39.1989
70,4,-8.42535,-39.085
70,5,-8.42057,-39.2218
70,6,-8.44528,-39.0735
70,7,-8.35565,-39.0477
70,8,-8.371,-39.2843
70,9,-8.3575,-39.1281
71,0,-8.39503,-39.1085
71,1,-8.36847,-39.201
71,2,-8.39898,-39.252
71,3,-8.41801,-39.199
71,4,-8.42777,-39.0454
71,5,-8.38348,-39.0642
71,6,-8.35799,-39.0976
71,7,-8.29246,-39.1103
71,8,-8.41244,-38.8695
71,9,-8.35452,-39.1885
72,0,-8.43703,-39.139
72,1,-8.37678,-39.1449
72,2,-8.31548,-39.164
72,3,-8.42573,-39.0991
72,4,-8.45773,-38.9021
72,5,-8.42551,-39.0721
72,6,-8.37765,-39.0682
72,7,-8.29148,-39.0101
72,8,-8.33709,-39.1321
72,9,-8.43706,-39.1739
73,0,-8.35323,-39.0734
73,1,-8.31935,-39.045
73,2,-8.38548,-39.1786
73,3,-8.39275,-38.9994
73,4,-8.31297,-39.1462
73,5,-8.33012,-39.0705
73,6,-8.37238,-38.9197
73,7,-8.31853,-38.9188
73,8,-8.47775,-38.9774
73,9,-8.24271,-39.0714
74,0,-8.49987,-39.1642
74,1,-8.29258,-38.9405
74,2,-8.3005,-39.0933
74,3,-8.28214,-39.0727
74,4,-8.34028,-39.0567
74,5,-8.35027,-39.006
74,6,-8.3409,-38.9876
74,7,-8.19604,-39.0718
74,8,-8.33016,-38.8871
74,9,-8.40978,-39.0717
75,0,-8.29949,-39.0619
75,1,-8.39707,-39.0171
75,2,-8.41733,-39.0561
75,3,-8.31812,-39.114
75,4,-8.35385,-38.8934
75,5,-8.2865,-39.1568
75,6,-8.31441,-38.9171
75,7,-8.32055,-38.9945
75,8,-8.26888,-39.1768
75,9,-8.4103,-38.9044
76,0,-8.28678,-38.9472
76,1,-8.36332,-39.1723
76,2,-8.27595,-38.888
76,3,-8.39318,-39.1258
76,4,-8.31379,-39.0197
76,5,-8.33664,-39.0301
76,6,-8.25925,-39.099
76,7,-8.37694,-39.0519
76,8,-8.29064,-38.9471
76,9,-8.30419,-39.0878
77,0,-8.25796,-39.1102
77,1,-8.29484,-39.1552
77,2,-8.42277,-39.0633
77,3,-8.36271,-39.2032
77,4,-8.33461,-39.0849
77,5,-8.27078,-39.0655
77,6,-8.32166,-38.9815
77,7,-8.30473,-39.0274
77,8,-8.25373,-38.95
77,9,-8.28851,-39.1285
78,0,-8.3088,-39.0844
78,1,-8.27823,-39.0645
78,2,-8.14245,-39.0196
78,3,-8.30127,-39.002
78,4,-8.23533,-39.0231
78,5,-8.26839,-39.2283
78,6,-8.24195,-38.9994
