Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
65,2,14.5753,-82.9996
65,3,14.549,-83.0055
65,4,14.5312,-82.9049
65,5,14.4668,-82.8592
65,6,14.5193,-82.8968
65,7,14.5544,-82.8862
65,8,14.5518,-83.0649
65,9,14.4896,-83.0175
66,0,14.5024,-83.0294
66,1,14.6162,-83.0204
66,2,14.5116,-82.934
66,3,14.5026,-83.0322
66,4,14.5763,-83.0002
66,5,14.5562,-82.9674
66,6,14.5182,-82.8467
66,7,14.5505,-82.8998
66,8,14.5904,-82.9733
66,9,14.5438,-83.0095
67,0,14.5512,-82.8316
67,1,14.5701,-82.9566
67,2,14.5438,-83.0557
67,3,14.624,-82.9609
67,4,14.6122,-82.9282
67,5,14.5594,-83.1759
67,6,14.6813,-83.1113
67,7,14.5432,-82.857
67,8,14.7013,-82.7984
67,9,14.5498,-82.8008
68,0,14.5667,-82.9861
68,1,14.5709,-83.0729
68,2,14.548,-82.9252
68,3,14.7111,-83.0954
68,4,14.6637,-83.1323
68,5,14.6857,-82.9857
68,6,14.5774,-83.0051
68,7,14.5698,-82.8618
68,8,14.6564,-83.1419
68,9,14.5754,-83.0176
69,0,14.6317,-82.9478
69,1,14.5975,-83.0299
69,2,14.6505,-82.9604
69,3,14.5149,-83.0573
69,4,14.6264,-82.9699
69,5,14.5865,-82.8767
69,6,14.6701,-83.1013
69,7,14.7197,-82.9679
69,8,14.6651,-82.9127
69,9,14.6241,-82.9375
70,0,14.6183,-83.0465
70,1,14.5346,-83.0074
70,2,14.699,-83.0078
70,3,14.6637,-83.0042
70,4,14.6108,-83.0648
70,5,14.6271,-82.9591
70,6,14.6372,-82.9135
70,7,14.6865,-83.0584
70,8,14.6884,-83.0078
70,9,14.6034,-83.2227
71,0,14.761,-82.9469
71,1,14.7381,-83.0451
71,2,14.6117,-83.0562
71,3,14.678,-83.0086
71,4,14.6483,-82.9481
71,5,14.8291,-83.1557
71,6,14.614,-82.9153
71,7,14.7529,-83.1011
71,8,14.702,-83.1103
71,9,14.6969,-82.9813
72,0,14.8422,-82.9525
72,1,14.816,-83.3559
72,2,14.7444,-83.0713
72,3,14.7557,-83.0874
72,4,14.6629,-83.0225
72,5,14.7559,-83.1159
72,6,14.7859,-83.0718
72,7,14.6604,-82.9988
72,8,14.7368,-83.1423
72,9,14.7276,-83.0058
73,0,14.8078,-83.0681
73,1,14.8493,-83.1766
73,2,14.7869,-83.1033
73,3,14.794,-83.0342
73,4,14.766,-82.8786
73,5,14.7594,-83.1042
73,6,14.7997,-83.1351
73,7,14.7714,-82.9341
73,8,14.7708,-82.9059
73,9,14.8534,-83.0267
74,0,14.7468,-82.9042
74,1,14.6923,-83.1543
74,2,14.8981,-83.1118
74,3,14.7616,-83.0578
74,4,14.835,-83.1656
74,5,14.9214,-83.2457
74,6,14.8463,-83.0019
74,7,14.8403,-83.1429
74,8,14.8596,-83.0259
74,9,14.8898,-83.0625
75,0,14.7285,-83.054
75,1,14.9149,-83.1668
75,2,14.8678,-83.1212
75,3,14.834,-83.2766
75,4,14.7997,-83.0971
75,5,14.8006,-83.0742
75,6,14.9514,-82.9104
75,7,14.8231,-82.9756
75,8,14.8352,-83.2963
75,9,14.9254,-83.0549
76,0,14.8694,-83.1111
76,1,14.7893,-82.9695
76,2,15.022,-83.1682
76,3,14.9019,-83.2251
76,4,14.8908,-83.211
76,5,14.9582,-82.9846
76,6,14.8992,-83.0657
76,7,15.014,-83.0899
76,8,14.9123,-83.0788
76,9,14.997,-83.1853
77,0,14.8974,-82.9572
77,1,14.9177,-83.1917
77,2,15.0572,-83.1767
77,3,15.0422,-83.1162
77,4,14.9936,-83.2004
77,5,14.9818,-83.0445
77,6,14.9576,-83.0533
77,7,15.0082,-83.166
77,8,15.0012,-83.185
77,9,14.9934,-83.1642
78,0,15.0141,-83.1325
78,1,15.0423,-83.1015
78,2,14.9709,-83.1733
78,3,15.0695,-83.1231
78,4,15.078,-83.1729
78,5,15.0982,-83.1978
78,6,15.0327,-83.0418
78,7,15.0183,-82.8318
78,8,14.9736,-82.9841
78,9,14.9697,-83.2026
79,0,14.9648,-83.0811
79,1,14.9757,-83.1334
79,2,15.0213,-83.1337
79,3,15.0436,-83.0533
79,4,15.0204,-83.0434
79,5,14.9993,-83.0501
79,6,15.0701,-83.0037
79,7,15.1017,-82.9772
79,8,15.1353,-83.2306
79,9,15.0208,-83.0616
80,0,15.1173,-83.1394
80,1,14.9657,-83.2428
80,2,15.0774,-83.1393
80,3,15.0978,-83.0167
80,4,15.1398,-83.2795
80,5,15.0808,-83.2035
80,6,15.204,-83.1711
80,7,15.1155,-83.0173
80,8,15.0271,-83.1816
80,9,15.0238,-82.9515
81,0,14.9956,-83.1583
81,1,15.0745,-83.1769
81,2,15.1286,-83.1528
81,3,15.033,-83.1467
81,4,15.1173,-83.0721
81,5,15.0669,-83.0674
81,6,15.2035,-83.251
81,7,15.1644,-83.2196
81,8,15.1144,-83.1525
81,9,15.2025,-83.0076
82,0,15.1518,-83.2683
82,1,15.1404,-83.22
82,2,15.0415,-83.1886
82,3,15.1903,-83.2648
82,4,15.0898,-83.0864
82,5,15.1152,-83.2156
82,6,15.1033,-83.1536
82,7,15.1031,-83.1278
82,8,15.1538,-83.1614
82,9,15.1111,-83.1606
83,0,15.1229,-83.2902
83,1,15.154,-83.1062
83,2,15.1909,-83.2426
83,3,15.1478,-83.3087
83,4,15.1704,-83.1626
83,5,15.1911,-83.1709
83,6,15.1822,-83.2626
83,7,15.1639,-83.0587
83,8,15.1859,-83.2833
83,9,15.1643,-83.0641
84,0,15.1595,-83.0825
84,1,15.3941,-83.1194
84,2,15.1303,-83.092
84,3,15.1848,-83.2821
84,4,15.2267,-83.217
84,5,15.1972,-83.1799
84,6,15.2258,-83.2009
84,7,15.1765,-83.0838
84,8,15.1759,-83.1614
84,9,15.15,-83.2139
85,0,15.1818,-83.3753
85,1,15.2374,-83.0742
85,2,15.2167,-83.236
85,3,15.2121,-83.2137
85,4,15.2649,-83.3453
85,5,15.2702,-83.1713
85,6,15.1728,-83.2911
85,7,15.3155,-83.1741
85,8,15.2176,-83.1749
85,9,15.2416,-83.1982
86,0,15.1253,-83.1557
86,1,15.3264,-83.4169
86,2,15.1876,-83.2608
86,3,15.222,-83.2297
86,4,15.2792,-83.2789
86,5,15.2485,-83.1046
86,6,15.2656,-83.3055
86,7,15.1953,-83.1168
86,8,15.3154,-83.2042
86,9,15.2681,-83.1911
87,0,15.3245,-83.2271
87,1,15.2706,-83.2363
87,2,15.2604,-83.2574
87,3,15.2755,-83.3768
87,4,15.2753,-83.1373
87,5,15.3293,-83.1525
87,6,15.3213,-83.1871
87,7,15.273,-83.3488
87,8,15.325,-83.3084
87,9,15.2719,-83.2303
88,0,15.2962,-83.1764
88,1,15.3236,-83.3089
88,2,15.2359,-83.3349
88,3,15.309,-83.0296
88,4,15.3104,-83.1366
88,5,15.2455,-83.2378
88,6,15.198,-83.2423
88,7,15.2651,-83.2574
88,8,15.294,-83.134
88,9,15.3517,-83.2744
89,0,15.3358,-83.422
