Devices
1000
,,Plate force 1 - Moment,,
Frame,Sub Frame,Mx,My
,,N.mm,N.mm
1617,2,5925.37,-639.365
1617,3,5879.78,-634.075
1617,4,5889.19,-615.17
1617,5,5903.7,-619.396
1617,6,5895.61,-607.033
1617,7,5884.87,-624.67
1617,8,5884.11,-618.567
1617,9,5882.04,-609.333
1618,0,5904.08,-622.323
1618,1,5927.82,-620.068
1618,2,5905.41,-623.011
1618,3,5924.62,-616.454
1618,4,5925.74,-616
1618,5,5891.46,-617.252
1618,6,5910.49,-622.322
1618,7,5922.35,-603.041
1618,8,5887.31,-626.594
1618,9,5936.67,-627.534
1619,0,5925.93,-611.555
1619,1,5931.21,-619.239
1619,2,5960.98,-621.165
1619,3,5947.22,-607.596
1619,4,5935.73,-621.242
1619,5,5932.34,-610.725
1619,6,5931.21,-622.479
1619,7,5919.53,-629.787
1619,8,5933.1,-621.728
1619,9,5948.16,-608.503
1620,0,5916.9,-630.398
1620,1,5970.59,-623.011
1620,2,5932.34,-624.78
1620,3,5950.06,-607.596
1620,4,5952.12,-618.895
1620,5,5966.44,-619.051
1620,6,5967.76,-630.992
1620,7,5937.24,-616.72
1620,8,5945.53,-621.618
1620,9,5940.82,-631.18
1621,0,5945.34,-615.28
1621,1,5968.33,-613.856
1621,2,5954.56,-612.573
1621,3,5973.41,-625.312
1621,4,5974.92,-616.642
1621,5,5962.48,-626.736
1621,6,5987.35,-625.343
1621,7,5973.22,-621.916
1621,8,5970.59,-630.586
1621,9,5950.23,-614.231
1622,0,5948.54,-628.958
1622,1,5952.12,-633.027
1622,2,5962.48,-633.935
1622,3,5963.04,-629.146
1622,4,5975.29,-635.296
1622,5,5979.25,-613.402
1622,6,5962.66,-616.454
1622,7,5974.72,-641.619
1622,8,5972.84,-614.607
1622,9,5957.58,-628.175
1623,0,5978.87,-628.816
1623,1,5997.14,-629.49
1623,2,5972.46,-642.558
1623,3,5978.11,-625.233
1623,4,5983,-622.291
1623,5,5973.96,-625.875
1623,6,5972.83,-628.019
1623,7,5978.85,-638.458
1623,8,5987.53,-625.124
1623,9,5967.55,-627.049
1624,0,5994.31,-625.312
1624,1,5969.25,-622.98
1624,2,5990.92,-631.525
1624,3,6000.71,-635.938
1624,4,5969.63,-630.053
1624,5,5982.06,-641.963
1624,6,6000.71,-638.832
1624,7,5988.65,-640.758
1624,8,5972.64,-623.121
1624,9,5952.85,-641.618
1625,0,5979.99,-630.398
1625,1,5988.65,-632.433
1625,2,6000.52,-639.897
1625,3,5985.82,-627.941
1625,4,5993.16,-629.834
1625,5,5999.39,-630.101
1625,6,6008.61,-625.844
1625,7,5984.5,-649.084
1625,8,6002.02,-637.785
1625,9,6016.52,-631.649
1626,0,6006.16,-629.38
1626,1,5990.52,-631.978
1626,2,5999.95,-643.732
1626,3,6014.64,-622.041
1626,4,6006.73,-619.364
1626,5,6008.23,-634.17
1626,6,6021.99,-639.444
1626,7,6016.15,-618.911
1626,8,6025,-638.959
1626,9,6022.17,-636.767
1627,0,6020.48,-625.578
1627,1,6019.17,-633.825
1627,2,6006.93,-629.647
1627,3,6013.7,-629.192
1627,4,6033.67,-626.486
1627,5,6016.34,-633.981
1627,6,6014.83,-629.005
1627,7,6002.77,-644.201
1627,8,6037.25,-631.415
1627,9,6018.41,-634.545
1628,0,6031.79,-633.56
1628,1,5995.8,-635.375
1628,2,6044.79,-619.771
1628,3,6038.76,-624.639
1628,4,6022.75,-626.219
1628,5,6013.51,-639.474
1628,6,6019.92,-628.254
1628,7,6017.65,-629.833
1628,8,6021.8,-631.681
1628,9,6032.16,-631.227
1629,0,6026.9,-642.26
1629,1,6042.15,-625.875
1629,2,6048.37,-629.302
1629,3,6005.41,-640.038
1629,4,6038.76,-625.766
1629,5,6037.63,-627.237
1629,6,6047.61,-634.357
1629,7,6051.76,-620.976
1629,8,6023.49,-638.348
1629,9,6054.02,-618.488
1630,0,6060.8,-624.827
1630,1,6034.25,-640.836
1630,2,6054.77,-634.044
1630,3,6072.67,-629.975
1630,4,6050.63,-617.064
1630,5,6050.82,-639.475
1630,6,6050.44,-626.407
1630,7,6054.77,-627.268
1630,8,6050.24,-631.681
1630,9,6081.34,-622.103
1631,0,6068.52,-624.702
1631,1,6091.7,-618.942
1631,2,6041.96,-640.007
1631,3,6049.69,-636.611
1631,4,6088.12,-619.474
1631,5,6052.14,-622.932
1631,6,6044.98,-622.823
1631,7,6054.59,-622.636
1631,8,6091.7,-617.439
1631,9,6089.43,-615.061
1632,0,6092.26,-610.429
1632,1,6091.14,-611.821
1632,2,6070.22,-610.914
1632,3,6088.87,-620.367
1632,4,6086.04,-625.077
1632,5,6093.39,-611.446
1632,6,6082.28,-613.292
1632,7,6068.91,-613.292
1632,8,6085.67,-616.532
1632,9,6063.25,-614.795
1633,0,6094.71,-608.801
1633,1,6088.69,-602.212
1633,2,6090.57,-619.99
1633,3,6082.28,-605.53
1633,4,6107.34,-593.354
1633,5,6090.19,-618.379
1633,6,6109.6,-621.571
1633,7,6090.19,-609.521
1633,8,6114.87,-616.454
1633,9,6091.51,-600.365
1634,0,6109.04,-619.693
1634,1,6098.68,-605.937
1634,2,6105.65,-622.104
1634,3,6148.22,-598.44
1634,4,6113.37,-599.802
1634,5,6118.46,-604.623
1634,6,6103.96,-621.728
1634,7,6102.82,-576.484
1634,8,6123.73,-605.155
1634,9,6099.25,-604.246
1635,0,6126.57,-586.984
1635,1,6144.08,-623.012
1635,2,6118.09,-609.067
1635,3,6135.98,-594.794
1635,4,6131.27,-600.663
1635,5,6134.1,-607.674
1635,6,6132.78,-601.352
1635,7,6137.86,-601.868
1635,8,6126.19,-588.8
1635,9,6163.11,-586.39
1636,0,6151.63,-606.923
1636,1,6146.54,-600.099
1636,2,6144.66,-603.793
1636,3,6166.51,-608.879
1636,4,6162.74,-598.112
1636,5,6141.83,-600.288
1636,6,6141.27,-593.776
1636,7,6152.19,-609.489
1636,8,6157.66,-584.887
1636,9,6176.31,-613.855
1637,0,6177.43,-588.158
1637,1,6151.63,-606.625
1637,2,6161.61,-580.662
1637,3,6181.58,-584.433
1637,4,6205.88,-602.29
1637,5,6167.07,-592.463
1637,6,6167.27,-598.597
1637,7,6173.48,-597.736
1637,8,6172.16,-606.172
1637,9,6157.65,-594.387
1638,0,6221.33,-596.374
1638,1,6160.86,-599.692
1638,2,6205.51,-585.858
1638,3,6175.74,-593.135
1638,4,6188.17,-586.546
1638,5,6175.93,-590.693
1638,6,6197.97,-591.742
1638,7,6203.99,-592.838
1638,8,6205.51,-601.461
1638,9,6178.75,-603.465
1639,0,6229.24,-579.347
1639,1,6198.54,-598.675
1639,2,6213.23,-599.192
1639,3,6226.97,-579.426
1639,4,6223.97,-600.177
1639,5,6205.88,-584.543
1639,6,6212.85,-587.861
1639,7,6194.96,-600.444
1639,8,6226.6,-595.78
1639,9,6207.01,-591.821
1640,0,6238.85,-603.198
1640,1,6215.67,-597.392
1640,2,6235.45,-589.974
1640,3,6235.46,-582.774
1640,4,6223.02,-585.451
1640,5,6252.79,-589.896
1640,6,6220.39,-597.203
1640,7,6240.93,-602.134
1640,8,6237.34,-589.817
1640,9,6235.08,-587.783
1641,0,6237.34,-591.101
1641,1,6282.94,-597.047
1641,2,6242.06,-603.089
1641,3,6239.04,-591.664
1641,4,6247.89,-604.247
1641,5,6255.43,-600.819
1641,6,6266.17,-594.794
1641,7,6267.48,-581.647
1641,8,6249.97,-602.963
1641,9,6274.83,-584.136
1642,0,6273.14,-599.051
1642,1,6245.45,-602.932
1642,2,6301.4,-586.453
1642,3,6269,-590.944
1642,4,6293.3,-605.984
1642,5,6285.96,-599.912
1642,6,6282,-608.659
1642,7,6287.46,-592.039
1642,8,6269.18,-610.882
1642,9,6309.5,-607.565
1643,0,6295.56,-606.704
1643,1,6274.09,-613.324
1643,2,6291.42,-598.863
1643,3,6301.59,-607.862
1643,4,6288.77,-603.949
1643,5,6280.68,-602.744
1643,6,6296.31,-603.339
1643,7,6295.37,-614.168
1643,8,6310.26,-604.591
1643,9,6281.61,-612.244
1644,0,6276.73,-611.258
1644,1,6284.07,-626.595
1644,2,6287.65,-607.783
1644,3,6292.92,-604.935
1644,4,6298.58,-615.968
1644,5,6293.11,-612.807
1644,6,6294.06,-603.464
1644,7,6292.36,-616.797
1644,8,6297.82,-621.587
1644,9,6319.68,-620.678
1645,0,6300.84,-625.28
1645,1,6342.29,-609.865
1645,2,6317.22,-615.217
1645,3,6301.6,-613.558
1645,4,6319.68,-610.694
1645,5,6308.19,-616.876
1645,6,6316.85,-624.028
1645,7,6336.63,-626.141
1645,8,6337.2,-618.269
1645,9,6302.34,-619.928
1646,0,6325.14,-615.061
1646,1,6348.5,-618.958
1646,2,6359.61,-604.294
1646,3,6326.26,-609.458
1646,4,6359.24,-617.627
1646,5,6322.12,-623.434
1646,6,6362.82,-625.546
1646,7,6350.95,-626.673
1646,8,6334.75,-624.905
1646,9,6330.79,-613.527
1647,0,6346.62,-620.57
1647,1,6327.96,-632.135
1647,2,6352.26,-631.947
1647,3,6364.13,-599.661
1647,4,6343.22,-635.719
1647,5,6368.27,-632.292
1647,6,6370.91,-626.861
1647,7,6368.08,-624.905
1647,8,6372.98,-626.908
1647,9,6333.61,-633.043
1648,0,6380.52,-621.665
1648,1,6349.25,-633.637
1648,2,6335.87,-630.1
1648,3,6369.78,-622.306
1648,4,6350.19,-620.726
1648,5,6381.46,-643.137
1648,6,6376.37,-646.267
1648,7,6357.91,-631.869
1648,8,6364.88,-635.5
1648,9,6384.86,-629.725
1649,0,6371.86,-630.068
1649,1,6380.71,-649.053
1649,2,6380.15,-630.929
1649,3,6373.56,-647.049
1649,4,6397.86,-646.158
1649,5,6405.02,-635.562
1649,6,6378.08,-637.112
1649,7,6382.97,-658.318
1649,8,6387.68,-642.761
1649,9,6415.56,-636.548
1650,0,6400.12,-652.825
1650,1,6368.1,-644.796
1650,2,6394.85,-663.482
1650,3,6406.53,-648.333
1650,4,6419.52,-637.597
1650,5,6401.82,-637.378
1650,6,6428.2,-643.591
1650,7,6430.65,-630.554
1650,8,6422.17,-648.755
1650,9,6437.61,-630.445
1651,0,6438.75,-646.455
1651,1,6438.75,-636.767
1651,2,6426.32,-637.863
1651,3,6440.83,-640.727
1651,4,6438,-649.663
1651,5,6437.81,-633.073
1651,6,6433.29,-641.103
1651,7,6438,-653.388
1651,8,6477.55,-629.459
1651,9,6454.2,-651.056
1652,0,6459.86,-640.226
1652,1,6462.31,-641.368
1652,2,6471.16,-641.322
1652,3,6456.09,-661.979
1652,4,6472.68,-654.702
1652,5,6473.43,-654.139
1652,6,6493.2,-657.911
1652,7,6477.57,-658.771
1652,8,6477.38,-664.656
1652,9,6499.05,-649.553
1653,0,6482.28,-657.911
1653,1,6489.45,-659.413
1653,2,6496.42,-659.789
1653,3,6476.45,-656.627
1653,4,6499.24,-665.438
1653,5,6495.48,-664.765
1653,6,6509.6,-672.074
1653,7,6525.24,-640.618
1653,8,6518.27,-656.173
1653,9,6527.69,-648.38
1654,0,6517.71,-652.37
1654,1,6507.73,-673.467
1654,2,6551.63,-658.208
1654,3,6510.55,-676.409
1654,4,6548.99,-674.828
1654,5,6526.76,-672.199
1654,6,6538.82,-670.117
1654,7,6519.97,-682.434
1654,8,6502.45,-670.76
1654,9,6528.82,-680.071
1655,0,6524.12,-676.675
1655,1,6542.4,-693.061
1655,2,6544.65,-667.708
1655,3,6529.21,-664.546
1655,4,6531.85,-677.128
1655,5,6550.31,-666.769
1655,6,6556.14,-677.395
1655,7,6565.94,-678.334
1655,8,6573.1,-669.179
1655,9,6543.52,-681.73
1656,0,6542.21,-677.05
1656,1,6531.47,-694.798
1656,2,6542.96,-693.405
1656,3,6546.91,-689.445
1656,4,6550.12,-681.01
1656,5,6521.48,-687.646
1656,6,6530.52,-680.149
1656,7,6545.4,-687.833
1656,8,6538.44,-687.755
1656,9,6561.41,-685.721
1657,0,6543.9,-682.669
1657,1,6566.3,-681.276
1657,2,6551.05,-685.721
1657,3,6563.11,-685.877
1657,4,6587.78,-679.131
1657,5,6561.79,-685.157
1657,6,6573.47,-673.639
1657,7,6550.67,-685.799
1657,8,6549.73,-674.045
1657,9,6581.38,-688.96
1658,0,6567.25,-689.68
1658,1,6556.13,-679.054
1658,2,6578.17,-704.11
1658,3,6574.41,-675.627
1658,4,6557.82,-672.199
1658,5,6567.43,-677.958
1658,6,6548.4,-669.445
1658,7,6563.1,-686.55
1658,8,6563.85,-679.32
1658,9,6573.65,-676.19
1659,0,6549.72,-694.156
1659,1,6556.88,-683.045
1659,2,6548.4,-669.258
1659,3,6558.19,-672.278
1659,4,6595.12,-669.179
1659,5,6551.04,-679.805
1659,6,6574.21,-684.703
1659,7,6551.04,-685.267
1659,8,6538.79,-705.049
1659,9,6555.37,-676.189
1660,0,6568.74,-675.173
1660,1,6571.76,-686.707
1660,2,6567.24,-671.369
1660,3,6568.18,-690.166
1660,4,6568.17,-678.866
1660,5,6567.43,-673.811
1660,6,6571.94,-668.646
1660,7,6579.49,-679.508
1660,8,6538.41,-675.47
1660,9,6551.41,-691.261
1661,0,6556.5,-672.449
1661,1,6577.6,-691.558
1661,2,6574.96,-663.106
1661,3,6582.12,-679.32
1661,4,6578.92,-674.453
1661,5,6585.32,-671.369
1661,6,6562.53,-696.988
1661,7,6566.86,-702.67
1661,8,6556.12,-670.54
1661,9,6558.2,-679.992
1662,0,6564.98,-679.837
1662,1,6590.98,-675.203
1662,2,6561.02,-688.992
1662,3,6553.49,-681.871
1662,4,6580.61,-688.209
1662,5,6575.34,-678.709
1662,6,6561.02,-685.298
1662,7,6582.31,-670.087
1662,8,6578.54,-665.328
1662,9,6585.7,-694.422
1663,0,6590.03,-681.761
1663,1,6585.89,-695.064
1663,2,6569.88,-679.758
1663,3,6592.11,-687.223
1663,4,6582.69,-687.598
1663,5,6574.02,-694.719
1663,6,6579.68,-672.371
1663,7,6585.32,-676.597
1663,8,6586.08,-681.495
1663,9,6586.08,-682.403
1664,0,6576.1,-681.605
1664,1,6556.88,-690.353
1664,2,6575.15,-668.349
1664,3,6576.09,-690.917
1664,4,6591.35,-683.639
1664,5,6568.37,-692.763
1664,6,6564.79,-672.606
1664,7,6564.04,-695.017
1664,8,6570.62,-694.453
1664,9,6574.77,-692.685
1665,0,6535.97,-696.973
1665,1,6561.77,-670.306
1665,2,6588.9,-679.868
1665,3,6579.66,-693.437
1665,4,6557.25,-682.888
1665,5,6557.07,-693.437
1665,6,6549.72,-694.453
1665,7,6573.08,-705.878
1665,8,6578.54,-677.692
1665,9,6562.72,-675.956
1666,0,6565.16,-679.914
1666,1,6562.15,-689.399
1666,2,6571.38,-694.532
1666,3,6585.32,-680.478
1666,4,6584,-688.695
1666,5,6579.48,-683.42
1666,6,6554.98,-690.165
1666,7,6564.41,-706.206
1666,8,6575.14,-672.418
1666,9,6561.96,-693.561
1667,0,6570.44,-685.642
1667,1,6564.22,-682.81
1667,2,6597.19,-689.821
1667,3,6548.02,-698.601
1667,4,6561.4,-693.78
1667,5,6561.02,-701.464
1667,6,6585.89,-697.052
1667,7,6591.35,-682.403
1667,8,6546.89,-708.929
1667,9,6571.95,-699.805
1668,0,6562.53,-698.303
1668,1,6593.61,-689.555
1668,2,6582.31,-715.972
1668,3,6572.89,-702.826
1668,4,6580.61,-693.483
1668,5,6574.96,-697.129
1668,6,6560.26,-709.76
1668,7,6567.8,-700.041
1668,8,6580.99,-697.067
1668,9,6554.23,-713.984
1669,0,6568.36,-699.508
1669,1,6578.92,-695.408
1669,2,6592.29,-695.143
1669,3,6587.4,-699.633
1669,4,6583.07,-712.216
1669,5,6568.75,-709.383
1669,6,6546.89,-715.033
1669,7,6564.41,-711.121
1669,8,6581.93,-705.878
1669,9,6574.59,-706.973
1670,0,6575.15,-702.685
1670,1,6590.22,-686.519
1670,2,6573.83,-708.116
1670,3,6593.24,-697.6
1670,4,6588.72,-700.01
1670,5,6588.15,-713.577
1670,6,6572.52,-703.593
1670,7,6574.4,-699.978
1670,8,6578.55,-711.841
1670,9,6572.33,-713.312
1671,0,6565.36,-704.078
1671,1,6582.5,-713.5
1671,2,6570.26,-706.003
1671,3,6561.21,-710.635
1671,4,6566.11,-704.047
1671,5,6551.04,-707.099
1671,6,6542.94,-715.049
1671,7,6555.56,-703.155
1671,8,6568.94,-705.283
1671,9,6570.07,-710.714
1672,0,6574.03,-705.44
1672,1,6547.65,-705.893
1672,2,6594.36,-716.473
1672,3,6571.19,-690.822
1672,4,6562.35,-707.928
1672,5,6556.12,-715.237
1672,6,6545.01,-711.09
1672,7,6558.76,-697.004
1672,8,6552.55,-706.238
1672,9,6538.04,-703.484
1673,0,6549.71,-709.243
1673,1,6563.09,-693.686
1673,2,6538.42,-705.628
1673,3,6534.08,-704.501
1673,4,6548.03,-696.394
1673,5,6555.37,-699.446
1673,6,6567.99,-702.951
1673,7,6552.74,-696.128
1673,8,6524.85,-697.411
1673,9,6554.42,-693.984
1674,0,6554.61,-703.03
1674,1,6540.1,-691.12
1674,2,6550.28,-714.516
1674,3,6572.51,-678.569
1674,4,6562.9,-683.781
1674,5,6557.25,-690.291
1674,6,6552.54,-686.519
1674,7,6554.61,-696.879
1674,8,6547.27,-688.6
1674,9,6565.16,-691.339
1675,0,6548.01,-684.907
1675,1,6592.67,-681.432
1675,2,6545.57,-696.957
1675,3,6559.7,-695.299
1675,4,6551.22,-682.826
1675,5,6538.6,-677.145
1675,6,6572.32,-682.794
1675,7,6541.05,-684.86
1675,8,6563.47,-687.348
1675,9,6547.64,-676.236
1676,0,6549.72,-680.259
1676,1,6548.4,-689.226
1676,2,6550.28,-682.293
1676,3,6563.1,-677.661
1676,4,6552.92,-679.962
1676,5,6572.52,-683.953
1676,6,6572.51,-686.253
1676,7,6556.69,-681.198
1676,8,6546.89,-695.971
1676,9,6575.72,-662.715
1677,0,6571.38,-684.704
1677,1,6557.64,-664.358
1677,2,6576.84,-674.531
1677,3,6542.94,-674.719
1677,4,6551.98,-675.845
1677,5,6556.88,-665.986
1677,6,6560.64,-680.29
1677,7,6530.31,-668.803
1677,8,6526.17,-674.797
1677,9,6568.37,-668.428
1678,0,6561.02,-677.88
1678,1,6547.26,-667.786
1678,2,6545.38,-665.642
1678,3,6583.63,-646.689
1678,4,6535.78,-673.139
1678,5,6533.71,-668.804
1678,6,6539.54,-661.729
1678,7,6541.62,-669.632
1678,8,6530.87,-663.341
1678,9,6551.04,-653.81
1679,0,6556.68,-652.308
1679,1,6545,-653.059
1679,2,6530.68,-657.692
1679,3,6536.53,-665.157
1679,4,6525.22,-649.288
1679,5,6542.74,-647.331
1679,6,6542.74,-654.749
1679,7,6500.35,-656.752
1679,8,6532.38,-656.486
1679,9,6482.83,-644.999
1680,0,6506.19,-653.842
1680,1,6533.5,-657.989
1680,2,6522.95,-656.972
1680,3,6505.62,-644.889
1680,4,6505.81,-663.341
1680,5,6509.58,-640.554
1680,6,6510.71,-644.623
1680,7,6477.36,-644.468
1680,8,6523.52,-638.176
1680,9,6513.72,-634.827
1681,0,6522.77,-645.188
1681,1,6501.29,-654.342
1681,2,6500.15,-644.013
1681,3,6515.04,-636.861
1681,4,6508.07,-646.47
1681,5,6499.4,-648.082
1681,6,6496.01,-637.879
1681,7,6486.21,-640.398
1681,8,6489.6,-645.453
1681,9,6483.39,-624.92
1682,0,6482.25,-647.973
1682,1,6506.55,-646.877
1682,2,6521.06,-634.78
1682,3,6482.07,-631.509
1682,4,6479.43,-633.168
1682,5,6489.79,-629.396
1682,6,6490.36,-632.714
1682,7,6502.04,-642.245
1682,8,6469.25,-622.917
1682,9,6482.63,-644.249
1683,0,6501.85,-637.081
1683,1,6482.63,-634.859
1683,2,6450.6,-646.549
1683,3,6494.13,-632.636
1683,4,6471.33,-634.295
1683,5,6468.13,-617.111
1683,6,6489.03,-621.634
1683,7,6473.77,-623.073
1683,8,6497.13,-628.348
1683,9,6470.19,-619.38
1684,0,6499.4,-620.804
1684,1,6469.44,-616.281
1684,2,6444.96,-632.447
1684,3,6470.38,-621.148
1684,4,6455.88,-623.214
1684,5,6457,-637.566
1684,6,6459.64,-624.498
1684,7,6483.94,-602.682
1684,8,6445.31,-627.175
1684,9,6457.01,-616.469
1685,0,6464.16,-611.915
1685,1,6466.05,-626.908
1685,2,6446.46,-632.824
1685,3,6461.71,-610.82
1685,4,6446.45,-622.761
1685,5,6435.34,-617.378
1685,6,6453.04,-604.372
1685,7,6453.61,-607.205
1685,8,6450.79,-605.436
1685,9,6446.83,-607.58
1686,0,6439.86,-619.897
1686,1,6457,-598.081
1686,2,6476.04,-605.812
1686,3,6465.66,-605.123
1686,4,6460.4,-601.398
1686,5,6452.67,-598.159
1686,6,6453.61,-610.71
1686,7,6453.24,-609.755
1686,8,6414.61,-627.096
1686,9,6454.37,-603.057
1687,0,6420.64,-610.851
1687,1,6453.8,-616.767
1687,2,6441.74,-600.115
1687,3,6439.3,-599.739
1687,4,6437.41,-617.893
1687,5,6436.85,-605.091
1687,6,6420.08,-605.498
1687,7,6425.35,-609.129
1687,8,6421.78,-608.895
1687,9,6458.51,-609.458
1688,0,6438.36,-608.097
1688,1,6443.82,-605.874
1688,2,6439.12,-605.952
1688,3,6430.82,-591.899
1688,4,6426.12,-593.933
1688,5,6439.86,-590.693
1688,6,6438.92,-610.883
1688,7,6441.37,-582.102
1688,8,6440.61,-594.607
1688,9,6433.46,-590.317
1689,0,6421.41,-604.779
1689,1,6458.14,-582.368
1689,2,6433.46,-591.93
1689,3,6412.17,-595.889
1689,4,6443.07,-591.742
1689,5,6425.92,-579.91
1689,6,6436.67,-585.263
1689,7,6426.49,-592.838
1689,8,6429.51,-599.693
1689,9,6416.88,-601.727
1690,0,6453.44,-592.759
1690,1,6418.96,-587.032
1690,2,6452.87,-588.659
1690,3,6441.56,-572.79
1690,4,6429.51,-582.743
1690,5,6440.06,-585.529
1690,6,6446.65,-577.313
1690,7,6431.2,-569.926
1690,8,6439.68,-585.451
1690,9,6427.81,-574.558
1691,0,6433.09,-568.987
1691,1,6433.28,-580.208
1691,2,6443.45,-565.591
1691,3,6445.52,-584.246
1691,4,6453.61,-564.088
1691,5,6425.74,-559.112
1691,6,6444.2,-578.142
1691,7,6409.53,-561.897
1691,8,6433.09,-564.73
1691,9,6422.53,-569.441
1692,0,6432.9,-564.01
1692,1,6442.51,-565.592
1692,2,6455.14,-562.618
1692,3,6408.22,-562.696
1692,4,6404.65,-574.402
1692,5,6449.29,-555.763
1692,6,6449.29,-569.958
1692,7,6410.47,-554.855
1692,8,6425.17,-562.429
1692,9,6424.04,-556.404
1693,0,6425.37,-572.743
1693,1,6415.75,-547.281
1693,2,6412.17,-586.046
1693,3,6422.91,-570.146
1693,4,6424.8,-551.725
1693,5,6418.21,-557.969
1693,6,6437.22,-557.64
1693,7,6415.56,-568.533
1693,8,6457.38,-548.486
1693,9,6427.43,-552.742
1694,0,6404.83,-565.059
1694,1,6432.52,-551.161
1694,2,6408.03,-573.761
1694,3,6419.89,-556.999
1694,4,6435.34,-553.682
1694,5,6415.55,-557.672
1694,6,6412.92,-559.331
1694,7,6427.43,-556.137
1694,8,6427.62,-561.256
1694,9,6404.44,-543.023
1695,0,6440.61,-562.571
1695,1,6419.14,-562.868
1695,2,6444.19,-524.604
1695,3,6433.84,-556.091
1695,4,6423.65,-542.225
1695,5,6436.28,-540.99
1695,6,6411.42,-549.425
1695,7,6428.74,-539.518
1695,8,6423.28,-540.16
1695,9,6422.15,-549.049
1696,0,6415.56,-538.532
1696,1,6428.55,-527.499
1696,2,6442.12,-547.045
1696,3,6407.08,-534.729
1696,4,6421.4,-550.63
1696,5,6420.08,-547.578
1696,6,6414.8,-553.79
1696,7,6407.45,-536.091
1696,8,6442.12,-541.959
1696,9,6418.38,-536.764
1697,0,6416.12,-545.168
1697,1,6417.06,-553.384
1697,2,6445.89,-537.28
1697,3,6414.61,-537.859
1697,4,6415,-538.751
1697,5,6413.29,-538.235
1697,6,6450.22,-537.968
1697,7,6411.59,-533.9
1697,8,6415.55,-540.238
1697,9,6411.41,-525.652
1698,0,6403.7,-533.711
1698,1,6403.13,-549.909
1698,2,6428.37,-538.578
1698,3,6414.05,-533.9
1698,4,6424.22,-542.867
1698,5,6409.91,-527.718
1698,6,6416.31,-531.943
1698,7,6410.1,-506.246
1698,8,6376.37,-534.087
1698,9,6405.94,-528.594
1699,0,6376.56,-533.711
1699,1,6392.58,-539.252
1699,2,6399.74,-539.33
1699,3,6398.22,-548.783
1699,4,6399.73,-527.232
1699,5,6398.04,-531.302
1699,6,6409.34,-519.251
1699,7,6384.1,-538.266
1699,8,6373.54,-525.386
1699,9,6387.49,-534.651
1700,0,6374.49,-528.516
1700,1,6418.95,-528.783
1700,2,6384.1,-503.992
1700,3,6381.84,-527.045
1700,4,6392.77,-533.79
1700,5,6392.39,-527.499
1700,6,6400.86,-528.97
1700,7,6386.35,-535.309
1700,8,6390.7,-526.262
1700,9,6384.85,-535.637
1701,0,6391.27,-520.488
1701,1,6392.77,-506.966
1701,2,6381.09,-530.206
1701,3,6400.67,-526.857
1701,4,6368.84,-519.063
1701,5,6417.44,-503.273
1701,6,6391.82,-518.5
1701,7,6379.2,-504.29
1701,8,6385.98,-509.188
1701,9,6387.68,-516.042
1702,0,6373.54,-521.098
1702,1,6369.78,-512.459
1702,2,6363.76,-516.34
1702,3,6395.59,-506.888
1702,4,6368.08,-509.188
1702,5,6350.56,-506.058
1702,6,6371.28,-514.416
1702,7,6376.37,-509.642
1702,8,6367.52,-509.83
1702,9,6372.41,-507.154
1703,0,6379.01,-501.88
1703,1,6378.25,-507.342
1703,2,6363.19,-513.82
1703,3,6367.14,-501.457
1703,4,6361.68,-510.581
1703,5,6383.91,-501.645
1703,6,6333.61,-493.1
1703,7,6378.44,-508.547
1703,8,6365.44,-515.323
1703,9,6371.67,-497.842
1704,0,6365.44,-517.17
1704,1,6369.03,-504.509
1704,2,6359.42,-505.338
1704,3,6363.94,-511.223
1704,4,6372.42,-506.09
1704,5,6358.1,-487.107
1704,6,6372.23,-521.912
1704,7,6356.03,-495.244
1704,8,6377.13,-503.382
1704,9,6343.78,-499.767
1705,0,6336.63,-509.705
1705,1,6385.04,-488.608
1705,2,6352.27,-500.331
1705,3,6355.28,-480.846
1705,4,6404.82,-494.868
1705,5,6347.55,-506.997
1705,6,6362.43,-493.961
1705,7,6362.81,-497.389
1705,8,6366.96,-496.637
