Devices
1000
,,Plate force 1 - CoP,,
Frame,Sub Frame,Cx,Cy
,,mm,mm
85,3,3.10692,-26.3809
85,4,2.99121,-26.2016
85,5,3.08336,-26.123
85,6,3.01967,-26.1772
85,7,3.13111,-26.2735
85,8,3.03223,-26.1821
85,9,3.05684,-26.1836
86,0,3.02691,-26.2448
86,1,3.03462,-26.0606
86,2,3.08048,-26.3737
86,3,3.07629,-26.2136
86,4,3.01292,-26.0416
86,5,3.07724,-26.283
86,6,3.19879,-26.4359
86,7,3.15113,-26.1621
86,8,3.0712,-26.338
86,9,3.17764,-26.3977
87,0,3.08328,-26.2081
87,1,3.08816,-26.3574
87,2,3.12237,-26.2794
87,3,3.14448,-26.3947
87,4,3.10151,-26.4724
87,5,3.16629,-26.269
87,6,3.07414,-26.3757
87,7,3.09633,-26.2647
87,8,3.16039,-26.435
87,9,3.11144,-26.1
88,0,3.16623,-26.4573
88,1,3.23863,-26.2756
88,2,3.15322,-26.4215
88,3,3.1244,-26.1757
88,4,3.15455,-26.4935
88,5,3.23116,-26.4117
88,6,3.11288,-26.2582
88,7,3.2192,-26.3544
88,8,3.13205,-26.5416
88,9,3.21297,-26.4808
89,0,3.23006,-26.2992
89,1,3.18327,-26.3695
89,2,3.14751,-26.5032
89,3,3.11208,-26.3772
89,4,3.26043,-26.4406
89,5,3.21753,-26.4493
89,6,3.21094,-26.4229
89,7,3.18381,-26.5396
89,8,3.33235,-26.4324
89,9,3.31312,-26.5079
90,0,3.25407,-26.5033
90,1,3.19669,-26.6624
90,2,3.22853,-26.563
90,3,3.36083,-26.6356
90,4,3.31626,-26.381
90,5,3.19103,-26.6819
90,6,3.31578,-26.5933
90,7,3.28373,-26.5394
90,8,3.12008,-26.6068
90,9,3.25034,-26.4868
91,0,3.25769,-26.6862
91,1,3.3704,-26.6929
91,2,3.27642,-26.4288
91,3,3.18405,-26.4407
91,4,3.21487,-26.5706
91,5,3.24139,-26.5698
91,6,3.22939,-26.6095
91,7,3.24525,-26.6041
91,8,3.31064,-26.8414
91,9,3.21666,-26.7254
92,0,3.37573,-26.6897
92,1,3.3132,-26.824
92,2,3.24781,-26.6471
92,3,3.32489,-26.7033
92,4,3.30447,-26.6052
92,5,3.31023,-26.7412
92,6,3.34188,-26.8276
92,7,3.31498,-26.7187
92,8,3.46285,-26.8019
92,9,3.31219,-26.6311
93,0,3.41018,-26.8014
93,1,3.34928,-26.8414
93,2,3.32945,-26.6337
93,3,3.42602,-26.9118
93,4,3.34458,-26.8938
